Date,Hour,Day_of_Week,Product_ID,Product,Current_Price,Competitor_Price,Demand,Inventory,Customer_Segment,Conversion_Rate,Promotion,Discount_Percent,Demand_Index,Revenue,Optimal_Price
2025-01-28,23,Tuesday,P1671,Laptop,21097,20265,125,649,New_Visitor,0.105,1,13.63,0.25,2637125,21097.0
2025-01-29,0,Wednesday,P1672,Camera,30633,30942,438,810,Regular,0.15,1,11.34,0.876,13417254,32470.98
2025-01-29,1,Wednesday,P1673,Smartwatch,47046,43063,279,353,Price_Sensitive,0.168,1,13.55,0.558,13125834,47046.0
2025-01-29,2,Wednesday,P1674,Headphones,36432,39147,119,236,Price_Sensitive,0.01,0,0.0,0.238,4335408,38253.6
2025-01-29,3,Wednesday,P1675,Smartwatch,7219,7157,431,339,Price_Sensitive,0.11,1,4.06,0.862,3111389,7507.76
2025-01-29,4,Wednesday,P1676,Laptop,18076,16921,450,410,New_Visitor,0.15,0,0.0,0.9,8134200,18799.04
2025-01-29,5,Wednesday,P1677,Headphones,35828,33409,197,949,New_Visitor,0.186,0,0.0,0.394,7058116,34753.16
2025-01-29,6,Wednesday,P1678,Mobile,10810,11015,466,208,Price_Sensitive,0.038,0,0.0,0.932,5037460,11782.9
2025-01-29,7,Wednesday,P1679,Headphones,47525,47809,308,302,New_Visitor,0.228,0,0.0,0.616,14637700,51802.25
2025-01-29,8,Wednesday,P1680,Headphones,1936,1797,56,782,Price_Sensitive,0.099,0,0.0,0.112,108416,1877.92
2025-01-29,9,Wednesday,P1681,Mobile,24995,25428,141,561,Regular,0.086,1,27.47,0.282,3524295,26244.75
2025-01-29,10,Wednesday,P1682,Headphones,30725,29538,264,474,Premium,0.04,1,29.13,0.528,8111400,30725.0
2025-01-29,11,Wednesday,P1683,Smartwatch,7033,7345,209,683,Regular,0.123,0,0.0,0.418,1469897,7384.65
2025-01-29,12,Wednesday,P1684,Smartwatch,47121,48744,42,989,Premium,0.199,0,0.0,0.084,1979082,48063.42
2025-01-29,13,Wednesday,P1685,Laptop,18153,16650,256,560,Premium,0.146,0,0.0,0.512,4647168,18153.0
2025-01-29,14,Wednesday,P1686,Mobile,22695,20534,181,969,Regular,0.154,1,11.5,0.362,4107795,22014.15
2025-01-29,15,Wednesday,P1687,Smartwatch,26285,25983,452,626,Regular,0.116,0,0.0,0.904,11880820,27336.4
2025-01-29,16,Wednesday,P1688,Headphones,30293,32109,31,469,New_Visitor,0.234,0,0.0,0.062,939083,31807.65
2025-01-29,17,Wednesday,P1689,Laptop,44616,43849,153,882,Regular,0.05,0,0.0,0.306,6826248,43277.52
2025-01-29,18,Wednesday,P1690,Camera,43114,42927,451,448,Regular,0.024,0,0.0,0.902,19444414,44838.56
2025-01-29,19,Wednesday,P1691,Mobile,36392,36562,339,270,Price_Sensitive,0.1,0,0.0,0.678,12336888,39667.28
2025-01-29,20,Wednesday,P1692,Camera,26978,25051,275,367,Premium,0.103,0,0.0,0.55,7418950,26978.0
2025-01-29,21,Wednesday,P1693,Smartwatch,32592,32483,401,539,Price_Sensitive,0.057,0,0.0,0.802,13069392,33895.68
2025-01-29,22,Wednesday,P1694,Camera,29622,27081,352,35,Premium,0.249,0,0.0,0.704,10426944,30806.88
2025-01-29,23,Wednesday,P1695,Smartwatch,17900,19394,336,633,Regular,0.054,0,0.0,0.672,6014400,19511.0
2025-01-30,0,Thursday,P1696,Smartwatch,26527,24116,217,641,New_Visitor,0.081,0,0.0,0.434,5756359,26527.0
2025-01-30,1,Thursday,P1697,Headphones,32588,30156,163,513,New_Visitor,0.173,0,0.0,0.326,5311844,32588.0
2025-01-30,2,Thursday,P1698,Camera,29305,30385,436,44,Regular,0.233,0,0.0,0.872,12776980,31942.45
2025-01-30,3,Thursday,P1699,Headphones,27781,28738,328,460,New_Visitor,0.164,0,0.0,0.656,9112168,30281.29
2025-01-30,4,Thursday,P1700,Laptop,31451,32413,229,500,New_Visitor,0.052,0,0.0,0.458,7202279,33023.55
2025-01-30,5,Thursday,P1701,Camera,42363,42785,289,451,Price_Sensitive,0.104,0,0.0,0.578,12242907,44481.15
2025-01-30,6,Thursday,P1702,Laptop,45703,42769,376,869,Regular,0.151,0,0.0,0.752,17184328,46160.03
2025-01-30,7,Thursday,P1703,Headphones,40384,38611,258,458,Price_Sensitive,0.213,0,0.0,0.516,10419072,40384.0
2025-01-30,8,Thursday,P1704,Mobile,40161,43868,54,447,New_Visitor,0.106,0,0.0,0.108,2168694,42169.05
2025-01-30,9,Thursday,P1705,Camera,43333,46023,229,879,New_Visitor,0.149,1,24.12,0.458,9923257,44199.66
2025-01-30,10,Thursday,P1706,Smartwatch,5796,6325,108,629,Price_Sensitive,0.11,0,0.0,0.216,625968,6085.8
2025-01-30,11,Thursday,P1707,Smartwatch,16497,16561,319,681,New_Visitor,0.162,1,29.82,0.638,5262543,17981.73
2025-01-30,12,Thursday,P1708,Headphones,42922,46778,94,813,New_Visitor,0.041,0,0.0,0.188,4034668,43780.44
2025-01-30,13,Thursday,P1709,Camera,32158,33448,361,177,Premium,0.153,0,0.0,0.722,11609038,35052.22
2025-01-30,14,Thursday,P1710,Laptop,18824,18717,416,878,Premium,0.064,0,0.0,0.832,7830784,19012.24
2025-01-30,15,Thursday,P1711,Camera,17565,17470,441,359,Price_Sensitive,0.073,0,0.0,0.882,7746165,18267.6
2025-01-30,16,Thursday,P1712,Smartwatch,16684,17672,99,315,New_Visitor,0.041,0,0.0,0.198,1651716,17518.2
2025-01-30,17,Thursday,P1713,Headphones,47704,51634,101,420,New_Visitor,0.133,0,0.0,0.202,4818104,50089.2
2025-01-30,18,Thursday,P1714,Mobile,8988,8981,258,569,Regular,0.016,0,0.0,0.516,2318904,8988.0
2025-01-30,19,Thursday,P1715,Camera,6122,6212,234,683,Price_Sensitive,0.16,0,0.0,0.468,1432548,6428.1
2025-01-30,20,Thursday,P1716,Smartwatch,39755,39924,199,20,New_Visitor,0.076,0,0.0,0.398,7911245,41742.75
2025-01-30,21,Thursday,P1717,Camera,20437,22033,235,240,Price_Sensitive,0.204,0,0.0,0.47,4802695,21458.85
2025-01-30,22,Thursday,P1718,Camera,27964,28367,412,500,Regular,0.053,1,11.54,0.824,11521168,30480.76
2025-01-30,23,Thursday,P1719,Laptop,16752,17067,30,653,Regular,0.158,0,0.0,0.06,502560,17589.6
2025-01-31,0,Friday,P1720,Mobile,48145,50214,283,975,New_Visitor,0.106,1,0.42,0.566,13625035,49107.9
2025-01-31,1,Friday,P1721,Laptop,44128,46763,397,228,New_Visitor,0.09,0,0.0,0.794,17518816,48099.52
2025-01-31,2,Friday,P1722,Smartwatch,31466,32489,88,677,Price_Sensitive,0.173,1,29.91,0.176,2769008,33039.3
2025-01-31,3,Friday,P1723,Mobile,44720,42816,17,86,New_Visitor,0.087,0,0.0,0.034,760240,44720.0
2025-01-31,4,Friday,P1724,Smartwatch,38998,42142,307,928,New_Visitor,0.13,0,0.0,0.614,11972386,41337.88
2025-01-31,5,Friday,P1725,Mobile,25148,26455,139,777,New_Visitor,0.234,0,0.0,0.278,3495572,25650.96
2025-01-31,6,Friday,P1726,Smartwatch,18058,17646,483,198,Premium,0.194,0,0.0,0.966,8722014,18780.32
2025-01-31,7,Friday,P1727,Mobile,25863,25312,218,512,Regular,0.242,0,0.0,0.436,5638134,25863.0
2025-01-31,8,Friday,P1728,Headphones,1629,1702,204,717,Price_Sensitive,0.113,0,0.0,0.408,332316,1661.58
2025-01-31,9,Friday,P1729,Smartwatch,5574,5460,453,486,Regular,0.058,1,27.28,0.906,2525022,5796.96
2025-01-31,10,Friday,P1730,Headphones,2015,2174,192,289,Premium,0.168,0,0.0,0.384,386880,2115.75
2025-01-31,11,Friday,P1731,Camera,27428,25027,120,251,Price_Sensitive,0.07,0,0.0,0.24,3291360,27428.0
2025-01-31,12,Friday,P1732,Headphones,23622,25395,200,192,Premium,0.219,1,8.21,0.4,4724400,24803.1
2025-01-31,13,Friday,P1733,Mobile,6858,7342,135,940,Price_Sensitive,0.13,0,0.0,0.27,925830,6995.16
2025-01-31,14,Friday,P1734,Mobile,44914,41500,491,303,Price_Sensitive,0.053,0,0.0,0.982,22052774,46710.56
2025-01-31,15,Friday,P1735,Camera,41037,37624,63,203,Price_Sensitive,0.19,1,28.37,0.126,2585331,41037.0
2025-01-31,16,Friday,P1736,Camera,30522,28273,394,688,Price_Sensitive,0.03,0,0.0,0.788,12025668,31742.88
2025-01-31,17,Friday,P1737,Camera,20713,19914,16,302,Premium,0.124,1,11.5,0.032,331408,20713.0
2025-01-31,18,Friday,P1738,Laptop,46702,49844,382,948,Regular,0.106,0,0.0,0.764,17840164,49504.12
2025-01-31,19,Friday,P1739,Camera,17266,17187,441,408,New_Visitor,0.209,1,3.16,0.882,7614306,17956.64
2025-01-31,20,Friday,P1740,Headphones,40705,42097,262,336,Price_Sensitive,0.044,0,0.0,0.524,10664710,42740.25
2025-01-31,21,Friday,P1741,Headphones,48266,49347,215,517,Price_Sensitive,0.027,0,0.0,0.43,10377190,50679.3
2025-01-31,22,Friday,P1742,Mobile,43754,41746,396,721,Price_Sensitive,0.217,0,0.0,0.792,17326584,44191.54
2025-01-31,23,Friday,P1743,Smartwatch,10643,11697,381,772,Premium,0.244,0,0.0,0.762,4054983,11281.58
2025-02-01,0,Saturday,P1744,Headphones,27457,26600,107,101,Regular,0.121,0,0.0,0.214,2937899,27457.0
2025-02-01,1,Saturday,P1745,Smartwatch,21529,19647,356,329,Regular,0.028,0,0.0,0.712,7664324,22390.16
2025-02-01,2,Saturday,P1746,Smartwatch,37703,37116,254,41,Price_Sensitive,0.225,1,20.21,0.508,9576562,37703.0
2025-02-01,3,Saturday,P1747,Camera,24324,23238,139,151,Premium,0.169,1,9.35,0.278,3381036,24324.0
2025-02-01,4,Saturday,P1748,Laptop,23352,22229,457,547,Price_Sensitive,0.023,0,0.0,0.914,10671864,24286.08
2025-02-01,5,Saturday,P1749,Smartwatch,1949,1839,274,894,New_Visitor,0.133,0,0.0,0.548,534026,1890.53
2025-02-01,6,Saturday,P1750,Mobile,45712,42241,375,628,Regular,0.183,0,0.0,0.75,17142000,47540.48
2025-02-01,7,Saturday,P1751,Laptop,715,687,134,101,Price_Sensitive,0.1,0,0.0,0.268,95810,715.0
2025-02-01,8,Saturday,P1752,Headphones,10845,10000,237,719,Regular,0.036,0,0.0,0.474,2570265,10519.65
2025-02-01,9,Saturday,P1753,Mobile,44381,42379,122,32,New_Visitor,0.203,0,0.0,0.244,5414482,44381.0
2025-02-01,10,Saturday,P1754,Smartwatch,25246,26132,435,996,Price_Sensitive,0.196,0,0.0,0.87,10982010,26760.76
2025-02-01,11,Saturday,P1755,Mobile,38229,37928,332,90,New_Visitor,0.087,0,0.0,0.664,12692028,39758.16
2025-02-01,12,Saturday,P1756,Mobile,17076,18395,314,71,Regular,0.033,1,10.37,0.628,5361864,18612.84
2025-02-01,13,Saturday,P1757,Camera,35135,38325,193,710,Regular,0.091,1,0.02,0.386,6781055,35837.7
2025-02-01,14,Saturday,P1758,Laptop,49321,46767,33,403,Price_Sensitive,0.054,0,0.0,0.066,1627593,49321.0
2025-02-01,15,Saturday,P1759,Laptop,42410,40068,71,305,Premium,0.22,1,14.79,0.142,3011110,42410.0
2025-02-01,16,Saturday,P1760,Laptop,35869,33048,40,177,New_Visitor,0.18,1,9.44,0.08,1434760,35869.0
2025-02-01,17,Saturday,P1761,Laptop,1730,1827,287,982,New_Visitor,0.078,0,0.0,0.574,496510,1764.6
2025-02-01,18,Saturday,P1762,Mobile,24854,26150,394,839,Premium,0.141,0,0.0,0.788,9792476,26345.24
2025-02-01,19,Saturday,P1763,Camera,42356,40212,446,547,New_Visitor,0.116,0,0.0,0.892,18890776,44050.24
2025-02-01,20,Saturday,P1764,Mobile,3395,3133,109,605,New_Visitor,0.228,1,26.65,0.218,370055,3395.0
2025-02-01,21,Saturday,P1765,Headphones,20282,20297,171,833,Premium,0.104,0,0.0,0.342,3468222,20687.64
2025-02-01,22,Saturday,P1766,Camera,33269,31057,134,100,Premium,0.209,0,0.0,0.268,4458046,33269.0
2025-02-01,23,Saturday,P1767,Laptop,48967,50566,248,520,Regular,0.031,0,0.0,0.496,12143816,51415.35
2025-02-02,0,Sunday,P1768,Smartwatch,11860,10768,419,480,Price_Sensitive,0.073,1,22.04,0.838,4969340,12334.4
2025-02-02,1,Sunday,P1769,Headphones,11360,12161,228,204,Premium,0.044,1,3.26,0.456,2590080,11928.0
2025-02-02,2,Sunday,P1770,Smartwatch,3725,3924,76,874,Premium,0.045,1,27.53,0.152,283100,3799.5
2025-02-02,3,Sunday,P1771,Camera,27155,28222,52,922,Premium,0.09,0,0.0,0.104,1412060,27698.1
2025-02-02,4,Sunday,P1772,Mobile,35898,38229,167,759,Premium,0.102,0,0.0,0.334,5994966,36615.96
2025-02-02,5,Sunday,P1773,Mobile,46770,48245,316,979,New_Visitor,0.154,0,0.0,0.632,14779320,49576.2
2025-02-02,6,Sunday,P1774,Camera,17167,16151,196,517,Regular,0.053,0,0.0,0.392,3364732,17167.0
2025-02-02,7,Sunday,P1775,Smartwatch,16130,15160,453,809,New_Visitor,0.176,0,0.0,0.906,7306890,16291.3
2025-02-02,8,Sunday,P1776,Mobile,27660,28267,436,136,Regular,0.059,0,0.0,0.872,12059760,30149.4
2025-02-02,9,Sunday,P1777,Laptop,31876,30164,322,149,New_Visitor,0.126,0,0.0,0.644,10264072,33151.04
2025-02-02,10,Sunday,P1778,Laptop,19767,21451,126,837,New_Visitor,0.15,1,7.21,0.252,2490642,20162.34
2025-02-02,11,Sunday,P1779,Mobile,13482,12895,83,896,Premium,0.057,0,0.0,0.166,1119006,13077.54
2025-02-02,12,Sunday,P1780,Smartwatch,33824,32659,82,33,Premium,0.038,0,0.0,0.164,2773568,33824.0
2025-02-02,13,Sunday,P1781,Camera,8555,8690,117,284,Premium,0.072,0,0.0,0.234,1000935,8982.75
2025-02-02,14,Sunday,P1782,Smartwatch,27370,28705,445,557,Premium,0.176,0,0.0,0.89,12179650,29833.3
2025-02-02,15,Sunday,P1783,Laptop,38867,38781,459,829,Price_Sensitive,0.147,1,24.35,0.918,17839953,39255.67
2025-02-02,16,Sunday,P1784,Camera,39262,41588,163,374,New_Visitor,0.201,1,18.7,0.326,6399706,41225.1
2025-02-02,17,Sunday,P1785,Headphones,29579,31620,327,148,Premium,0.015,0,0.0,0.654,9672333,32241.11
2025-02-02,18,Sunday,P1786,Mobile,7867,8258,357,153,New_Visitor,0.125,0,0.0,0.714,2808519,8575.03
2025-02-02,19,Sunday,P1787,Camera,19597,18437,208,180,Regular,0.016,0,0.0,0.416,4076176,19597.0
2025-02-02,20,Sunday,P1788,Camera,6055,6092,419,478,Regular,0.113,0,0.0,0.838,2537045,6599.95
2025-02-02,21,Sunday,P1789,Headphones,21709,21817,278,609,New_Visitor,0.173,0,0.0,0.556,6035102,22794.45
2025-02-02,22,Sunday,P1790,Smartwatch,7567,7459,433,597,Regular,0.245,0,0.0,0.866,3276511,7869.68
2025-02-02,23,Sunday,P1791,Laptop,16113,14947,139,615,New_Visitor,0.185,0,0.0,0.278,2239707,16113.0
2025-02-03,0,Monday,P1792,Headphones,7989,8557,87,803,Price_Sensitive,0.092,0,0.0,0.174,695043,8148.78
2025-02-03,1,Monday,P1793,Smartwatch,44887,41470,21,199,Price_Sensitive,0.157,0,0.0,0.042,942627,44887.0
2025-02-03,2,Monday,P1794,Camera,35065,33010,62,638,Premium,0.196,1,5.45,0.124,2174030,35065.0
2025-02-03,3,Monday,P1795,Camera,13165,13796,190,312,Premium,0.162,0,0.0,0.38,2501350,13823.25
2025-02-03,4,Monday,P1796,Laptop,46733,42447,158,908,Price_Sensitive,0.179,1,22.16,0.316,7383814,45331.01
2025-02-03,5,Monday,P1797,Mobile,20607,19341,128,257,Regular,0.023,1,3.64,0.256,2637696,20607.0
2025-02-03,6,Monday,P1798,Camera,20724,20990,13,957,Premium,0.18,1,26.95,0.026,269412,21138.48
2025-02-03,7,Monday,P1799,Mobile,2744,2537,21,100,Regular,0.152,0,0.0,0.042,57624,2744.0
2025-02-03,8,Monday,P1800,Camera,28018,26610,11,539,Regular,0.09,0,0.0,0.022,308198,28018.0
2025-02-03,9,Monday,P1801,Mobile,29640,31449,17,823,Premium,0.103,0,0.0,0.034,503880,30232.8
2025-02-03,10,Monday,P1802,Mobile,24008,25473,245,325,Regular,0.234,1,15.07,0.49,5881960,25208.4
2025-02-03,11,Monday,P1803,Laptop,45965,48144,255,720,New_Visitor,0.086,1,1.23,0.51,11721075,46884.3
2025-02-03,12,Monday,P1804,Laptop,8933,8152,60,285,New_Visitor,0.243,0,0.0,0.12,535980,8933.0
2025-02-03,13,Monday,P1805,Smartwatch,39468,37388,481,820,Price_Sensitive,0.198,1,13.7,0.962,18984108,39862.68
2025-02-03,14,Monday,P1806,Headphones,42781,40171,119,199,Regular,0.025,0,0.0,0.238,5090939,42781.0
2025-02-03,15,Monday,P1807,Camera,19722,17893,189,251,Regular,0.102,1,16.43,0.378,3727458,19722.0
2025-02-03,16,Monday,P1808,Laptop,23285,22178,426,248,Regular,0.158,1,10.39,0.852,9919410,24216.4
2025-02-03,17,Monday,P1809,Mobile,41201,39680,390,561,New_Visitor,0.066,0,0.0,0.78,16068390,42849.04
2025-02-03,18,Monday,P1810,Laptop,49790,53460,227,183,Premium,0.154,1,8.56,0.454,11302330,52279.5
2025-02-03,19,Monday,P1811,Camera,39621,39269,284,973,Price_Sensitive,0.074,0,0.0,0.568,11252364,38432.37
2025-02-03,20,Monday,P1812,Headphones,21771,21418,401,549,Premium,0.141,0,0.0,0.802,8730171,22641.84
2025-02-03,21,Monday,P1813,Smartwatch,26438,25609,99,635,Price_Sensitive,0.035,1,27.19,0.198,2617362,26438.0
2025-02-03,22,Monday,P1814,Headphones,5263,5297,494,991,Regular,0.013,0,0.0,0.988,2599922,5578.78
2025-02-03,23,Monday,P1815,Mobile,14015,12967,433,273,New_Visitor,0.202,0,0.0,0.866,6068495,14575.6
2025-02-04,0,Tuesday,P1816,Smartwatch,6136,5757,317,864,Premium,0.042,0,0.0,0.634,1945112,6197.36
2025-02-04,1,Tuesday,P1817,Mobile,17643,19085,49,943,New_Visitor,0.082,0,0.0,0.098,864507,17995.86
2025-02-04,2,Tuesday,P1818,Headphones,27700,26088,117,45,Premium,0.02,0,0.0,0.234,3240900,27700.0
2025-02-04,3,Tuesday,P1819,Smartwatch,39648,39194,496,955,Premium,0.041,0,0.0,0.992,19665408,40044.48
2025-02-04,4,Tuesday,P1820,Smartwatch,41714,41092,345,690,Premium,0.086,0,0.0,0.69,14391330,43382.56
2025-02-04,5,Tuesday,P1821,Mobile,21336,20490,362,751,Premium,0.139,1,11.64,0.724,7723632,21549.36
2025-02-04,6,Tuesday,P1822,Camera,27605,30008,342,634,Regular,0.127,1,2.98,0.684,9440910,30089.45
2025-02-04,7,Tuesday,P1823,Headphones,34472,33314,65,124,New_Visitor,0.232,1,0.97,0.13,2240680,34472.0
2025-02-04,8,Tuesday,P1824,Smartwatch,8912,8710,316,541,New_Visitor,0.239,1,1.41,0.632,2816192,9268.48
2025-02-04,9,Tuesday,P1825,Headphones,40716,39943,107,439,Premium,0.114,1,5.42,0.214,4356612,40716.0
2025-02-04,10,Tuesday,P1826,Camera,6129,5784,235,124,Regular,0.105,0,0.0,0.47,1440315,6129.0
2025-02-04,11,Tuesday,P1827,Smartwatch,25509,26745,179,355,New_Visitor,0.065,0,0.0,0.358,4566111,26784.45
2025-02-04,12,Tuesday,P1828,Laptop,24218,25011,282,387,Price_Sensitive,0.024,0,0.0,0.564,6829476,25428.9
2025-02-04,13,Tuesday,P1829,Mobile,49385,45945,58,465,Regular,0.201,0,0.0,0.116,2864330,49385.0
2025-02-04,14,Tuesday,P1830,Camera,46524,47317,224,917,Premium,0.176,0,0.0,0.448,10421376,47454.48
2025-02-04,15,Tuesday,P1831,Camera,39198,39213,225,708,New_Visitor,0.096,0,0.0,0.45,8819550,39981.96
2025-02-04,16,Tuesday,P1832,Smartwatch,7554,7468,473,979,Regular,0.103,1,20.91,0.946,3573042,7629.54
2025-02-04,17,Tuesday,P1833,Mobile,39023,35657,320,488,New_Visitor,0.184,1,6.62,0.64,12487360,40583.92
2025-02-04,18,Tuesday,P1834,Smartwatch,44615,40640,165,547,Premium,0.106,0,0.0,0.33,7361475,44615.0
2025-02-04,19,Tuesday,P1835,Smartwatch,37696,38833,54,421,Regular,0.041,0,0.0,0.108,2035584,39580.8
2025-02-04,20,Tuesday,P1836,Headphones,41478,41242,16,780,New_Visitor,0.028,0,0.0,0.032,663648,40233.66
2025-02-04,21,Tuesday,P1837,Mobile,39736,35819,489,61,Premium,0.053,1,13.81,0.978,19430904,41325.44
2025-02-04,22,Tuesday,P1838,Camera,34735,36163,414,411,Premium,0.183,0,0.0,0.828,14380290,37861.15
2025-02-04,23,Tuesday,P1839,Smartwatch,41160,37696,154,88,Regular,0.042,0,0.0,0.308,6338640,41160.0
2025-02-05,0,Wednesday,P1840,Smartwatch,20251,19960,72,166,New_Visitor,0.145,0,0.0,0.144,1458072,20251.0
2025-02-05,1,Wednesday,P1841,Laptop,39632,41946,301,397,New_Visitor,0.103,1,26.82,0.602,11929232,43198.88
2025-02-05,2,Wednesday,P1842,Mobile,43726,44732,136,99,New_Visitor,0.233,0,0.0,0.272,5946736,45912.3
2025-02-05,3,Wednesday,P1843,Laptop,41615,39640,286,549,Price_Sensitive,0.078,0,0.0,0.572,11901890,41615.0
2025-02-05,4,Wednesday,P1844,Laptop,47840,43581,286,246,Premium,0.117,1,10.73,0.572,13682240,47840.0
2025-02-05,5,Wednesday,P1845,Smartwatch,14890,13622,181,128,Regular,0.083,1,28.34,0.362,2695090,14890.0
2025-02-05,6,Wednesday,P1846,Camera,32192,31208,210,868,Premium,0.205,1,2.74,0.42,6760320,31226.24
2025-02-05,7,Wednesday,P1847,Mobile,31261,34026,338,36,Price_Sensitive,0.072,0,0.0,0.676,10566218,34074.49
2025-02-05,8,Wednesday,P1848,Headphones,46598,48770,432,485,Premium,0.239,0,0.0,0.864,20130336,50791.82
2025-02-05,9,Wednesday,P1849,Headphones,39835,37199,495,940,Premium,0.024,1,1.77,0.99,19718325,40233.35
2025-02-05,10,Wednesday,P1850,Headphones,41766,38456,334,165,Regular,0.248,0,0.0,0.668,13949844,43436.64
2025-02-05,11,Wednesday,P1851,Laptop,38161,40238,108,298,Premium,0.225,0,0.0,0.216,4121388,40069.05
2025-02-05,12,Wednesday,P1852,Laptop,47874,43396,197,438,Regular,0.201,0,0.0,0.394,9431178,47874.0
2025-02-05,13,Wednesday,P1853,Headphones,36660,34368,118,660,Regular,0.073,0,0.0,0.236,4325880,36660.0
2025-02-05,14,Wednesday,P1854,Headphones,30341,32433,425,46,New_Visitor,0.217,0,0.0,0.85,12894925,33071.69
2025-02-05,15,Wednesday,P1855,Smartwatch,30277,32505,319,498,Regular,0.168,0,0.0,0.638,9658363,33001.93
2025-02-05,16,Wednesday,P1856,Headphones,14766,14454,210,513,New_Visitor,0.242,1,7.43,0.42,3100860,14766.0
2025-02-05,17,Wednesday,P1857,Headphones,9719,10374,457,428,New_Visitor,0.087,0,0.0,0.914,4441583,10593.71
2025-02-05,18,Wednesday,P1858,Headphones,13680,12453,77,482,New_Visitor,0.043,1,1.44,0.154,1053360,13680.0
2025-02-05,19,Wednesday,P1859,Mobile,39544,41214,307,377,New_Visitor,0.244,0,0.0,0.614,12140008,43102.96
2025-02-05,20,Wednesday,P1860,Mobile,23490,23849,131,36,New_Visitor,0.107,0,0.0,0.262,3077190,24664.5
2025-02-05,21,Wednesday,P1861,Camera,40687,39717,496,138,Regular,0.025,0,0.0,0.992,20180752,42314.48
2025-02-05,22,Wednesday,P1862,Mobile,36518,34407,53,802,Regular,0.206,0,0.0,0.106,1935454,35422.46
2025-02-05,23,Wednesday,P1863,Camera,23542,21817,83,582,Price_Sensitive,0.027,0,0.0,0.166,1953986,23542.0
2025-02-06,0,Thursday,P1864,Laptop,47098,44780,331,23,Regular,0.08,0,0.0,0.662,15589438,48981.92
2025-02-06,1,Thursday,P1865,Camera,49976,52199,402,750,Premium,0.098,0,0.0,0.804,20090352,52974.56
2025-02-06,2,Thursday,P1866,Headphones,17035,18584,268,343,Premium,0.083,1,10.76,0.536,4565380,17886.75
2025-02-06,3,Thursday,P1867,Headphones,46028,48584,333,833,Regular,0.013,0,0.0,0.666,15327324,48789.68
2025-02-06,4,Thursday,P1868,Headphones,33622,34534,267,780,Premium,0.108,0,0.0,0.534,8977074,34294.44
2025-02-06,5,Thursday,P1869,Camera,29166,30719,376,126,Price_Sensitive,0.217,1,29.52,0.752,10966416,31790.94
2025-02-06,6,Thursday,P1870,Smartwatch,14919,15968,22,828,Premium,0.169,0,0.0,0.044,328218,15217.38
2025-02-06,7,Thursday,P1871,Mobile,23380,22897,383,355,New_Visitor,0.076,0,0.0,0.766,8954540,24315.2
2025-02-06,8,Thursday,P1872,Smartwatch,10609,11434,193,925,Regular,0.181,0,0.0,0.386,2047537,10821.18
2025-02-06,9,Thursday,P1873,Camera,16096,16070,75,89,Premium,0.04,0,0.0,0.15,1207200,16096.0
2025-02-06,10,Thursday,P1874,Mobile,22949,22701,405,730,Price_Sensitive,0.233,1,21.23,0.81,9294345,23178.49
2025-02-06,11,Thursday,P1875,Camera,19573,21137,349,620,Price_Sensitive,0.165,1,17.32,0.698,6830977,21334.57
2025-02-06,12,Thursday,P1876,Headphones,38676,38353,248,152,Price_Sensitive,0.208,0,0.0,0.496,9591648,38676.0
2025-02-06,13,Thursday,P1877,Smartwatch,8145,8143,329,669,Price_Sensitive,0.042,0,0.0,0.658,2679705,8470.8
2025-02-06,14,Thursday,P1878,Mobile,25162,23467,319,377,Price_Sensitive,0.127,0,0.0,0.638,8026678,26168.48
2025-02-06,15,Thursday,P1879,Smartwatch,27804,26509,334,394,New_Visitor,0.218,1,18.78,0.668,9286536,28916.16
2025-02-06,16,Thursday,P1880,Camera,37201,34317,420,941,New_Visitor,0.117,1,4.01,0.84,15624420,37573.01
2025-02-06,17,Thursday,P1881,Smartwatch,21450,22827,62,930,New_Visitor,0.18,0,0.0,0.124,1329900,21879.0
2025-02-06,18,Thursday,P1882,Laptop,24627,23519,134,198,Price_Sensitive,0.249,0,0.0,0.268,3300018,24627.0
2025-02-06,19,Thursday,P1883,Smartwatch,35687,36787,367,461,Price_Sensitive,0.184,1,29.23,0.734,13097129,38898.83
2025-02-06,20,Thursday,P1884,Mobile,48791,51931,347,142,Premium,0.133,0,0.0,0.694,16930477,53182.19
2025-02-06,21,Thursday,P1885,Headphones,36212,39194,495,615,Price_Sensitive,0.061,0,0.0,0.99,17924940,39471.08
2025-02-06,22,Thursday,P1886,Headphones,36275,38633,274,277,Regular,0.123,1,19.23,0.548,9939350,38088.75
2025-02-06,23,Thursday,P1887,Headphones,48279,48523,58,514,Regular,0.229,1,19.85,0.116,2800182,50692.95
2025-02-07,0,Friday,P1888,Mobile,6320,6635,355,249,Price_Sensitive,0.074,0,0.0,0.71,2243600,6888.8
2025-02-07,1,Friday,P1889,Camera,23683,21503,430,278,New_Visitor,0.182,1,29.49,0.86,10183690,24630.32
2025-02-07,2,Friday,P1890,Camera,17032,18290,164,697,Regular,0.069,0,0.0,0.328,2793248,17883.6
2025-02-07,3,Friday,P1891,Laptop,5051,4791,126,218,New_Visitor,0.09,0,0.0,0.252,636426,5051.0
2025-02-07,4,Friday,P1892,Smartwatch,42931,44826,273,77,Regular,0.115,0,0.0,0.546,11720163,45077.55
2025-02-07,5,Friday,P1893,Laptop,49233,51760,294,521,New_Visitor,0.219,0,0.0,0.588,14474502,51694.65
